Litterakoodi;Litteraselite;Koodi;Selite;Määrä;Yksikkö;Työ €/h;Työ €/yks.;Työ €;Aine €/yks.;Aine €;Alih €/yks.;Alih €;Vmiehet €/yks.;Vmiehet €;Muu €;Summa
7850;Palokatkot;78505011;Sewatek läpiviennit;0,00;brm2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7900;LVIS-aputyöt;7900900;LVIS-APUTYÖT;3 307,50;brm2;38,000;1,90;6 284,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6 284,25
8110;Työmaarakennukset;81101101;Työmaarakennusten vuokra;12,00;kk;0,000;0,00;0,00;0,00;0,00;0,00;0,00;1 285,00;15 420,00;0,00;15 420,00
8110;Työmaarakennukset;81101102;Työmaarakennusten kuljetus, pystytys ja purku;9,00;kpl;36,000;54,00;486,00;51,11;460,00;1 292,22;11 630,00;0,00;0,00;0,00;12 576,00
8140;Katualueen vuokrat;81401401;Katualueiden vuokrat;67,00;vrk;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1 507,50;1 507,50
8150;Työmaa-alue , aitaukset ja mainoskilvet;81501501;Työmaan aitaus;260,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;18,38;4 780,00;0,00;4 780,00
8150;Työmaa-alue , aitaukset ja mainoskilvet;81501502;Työmaan Mainoskilvet;1,00;erä;38,000;288,34;288,34;854,00;854,00;0,00;0,00;0,00;0,00;0,00;1 142,34
8150;Työmaa-alue , aitaukset ja mainoskilvet;81501503;Työmaatiet, Varastoalueet ja liikennejärjestelyt;1,00;erä;38,000;646,00;646,00;160,00;160,00;0,00;0,00;2 000,00;2 000,00;0,00;2 806,00
8150;Työmaa-alue , aitaukset ja mainoskilvet;81501504;Vuokra-alueet, varastoalue tms.;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8160;Rakennussuojaus;81601601;Rakennustyön aikaiset suojaukset;3 307,50;brm2;38,000;0,69;2 280,00;2,44;8 079,46;0,00;0,00;0,00;0,00;0,00;10 359,46
8170;Työturvallisuus;81701701;Työturvallisuus;1,00;erä;34,826;4 806,00;4 806,00;5 362,50;5 362,50;0,00;0,00;4 716,00;4 716,00;0,00;14 884,50
8170;Työturvallisuus;81701702;Rungon urakkamaksut, Työturvallisuus, kem2;3 307,50;m2;2,700;2,70;8 930,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8 930,25
8180;Telineet ja julkisivunostimet;81801801;Sisäpuoliset telineet;10,00;kk;0,000;0,00;0,00;0,00;0,00;0,00;0,00;1 230,00;12 300,00;0,00;12 300,00
8180;Telineet ja julkisivunostimet;81801802;Mastolavat;6,00;kk;0,000;0,00;0,00;0,00;0,00;0,00;0,00;6 460,00;38 760,00;0,00;38 760,00
8180;Telineet ja julkisivunostimet;81801803;Julkisivutelineet / sääsuoja;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8180;Telineet ja julkisivunostimet;81801804;Julkisivutelineiden avaus ja umpeen laitto;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8180;Telineet ja julkisivunostimet;81801805;Porrastorni 4 - 10m, Kulkutieksi;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8180;Telineet ja julkisivunostimet;81801806;Julkisivutelineiden pystytys ja purku;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8200;Työaikaiset rakenteet  LVIS;82002001;Väliaikaiset LVI-työt;11,00;kk;38,000;62,18;684,00;195,45;2 150,00;53,18;585,00;0,00;0,00;0,00;3 419,00
8200;Työaikaiset rakenteet  LVIS;82002002;Väliaikaiset sähkötyöt;11,00;kk;38,000;89,82;988,00;3,64;40,00;8,36;92,00;40,40;444,40;0,00;1 564,40
8200;Työaikaiset rakenteet  LVIS;82002003;Työmaakeskukset ja -valaisimet;11,00;kk;0,000;0,00;0,00;0,00;0,00;0,00;0,00;220,00;2 420,00;0,00;2 420,00
8320;Ajoneuvonosturit;83203201;Autonosturi esim. Liebherr;1,50;kk;0,000;0,00;0,00;0,00;0,00;4 520,00;6 780,00;0,00;0,00;0,00;6 780,00
8320;Ajoneuvonosturit;83203202;Autonosturi esim. Liebherr, Tuonti ja vienti;2,00;krt;0,000;0,00;0,00;0,00;0,00;480,00;960,00;0,00;0,00;0,00;960,00
8320;Ajoneuvonosturit;83203203;Autonosturi esim. Liebherr, Työmaasiirto;1,50;kk;0,000;0,00;0,00;0,00;0,00;300,00;450,00;0,00;0,00;0,00;450,00
8330;Torninosturit, ristikkopuominosturit;83303301;Torninosturi MD 285;4,50;kk;43,000;7 310,00;32 895,00;0,00;0,00;0,00;0,00;10 866,67;48 900,00;0,00;81 795,00
8340;Rakennushissit;8340340;Henkilö- ja Tavarahissi;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;12 260,00;12 260,00;0,00;12 260,00
8340;Rakennushissit;83403402;Tela-alustainen mininosturi;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8350;Muut siirtokoneet, henkilönostimet;83503501;Kurottajat;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;23 580,00;23 580,00;0,00;23 580,00
8350;Muut siirtokoneet, henkilönostimet;83503502;Kuukulkijat;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;2 560,00;2 560,00;0,00;2 560,00
8350;Muut siirtokoneet, henkilönostimet;83503503;Saxilavat;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;2 600,00;2 600,00;0,00;2 600,00
8350;Muut siirtokoneet, henkilönostimet;83503504;Muut siirtokoneet, vaakasiirrot;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;6 300,00;6 300,00;0,00;6 300,00
8400;Työkalut ja -välineet;84004001;Työkoneet, työkalut ja välineet;3 307,50;brm2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;3,03;10 013,00;0,00;10 013,00
8400;Työkalut ja -välineet;84004002;Vuokrakoneet vuokraamosta;3 307,50;brm2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;6,19;20 461,00;0,00;20 461,00
8500;Työmaan käyttötarvikkeet;85005001;Työmaan käyttötarvikkeet;3 007,50;brm2;0,000;0,00;0,00;1,48;4 465,00;0,00;0,00;0,00;0,00;0,00;4 465,00
8610;Sähkölaskut;86106001;Työmaan sähkö;105 000,00;kWh;0,000;0,00;0,00;0,15;15 750,00;0,00;0,00;0,00;0,00;0,00;15 750,00
8620;Vesilaskut;86206001;Työmaan vesi;240,00;m3;0,000;0,00;0,00;9,60;2 304,00;0,00;0,00;0,00;0,00;0,00;2 304,00
8630;Rakennusaikainen kuivatus/lämmitys;86306001;Työmaa-aikainen kuivatus/lämmitys, KL-vaihdin, puhaltimet...;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;6 802,00;6 802,00;0,00;6 802,00
8630;Rakennusaikainen kuivatus/lämmitys;86306002;Työmaa-aikainen/väliaikainen polttoöljy, kaasu;0,00;l;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8630;Rakennusaikainen kuivatus/lämmitys;86306003;Työmaa-aikainen/väliaikainen sähkötoiminen 400kw lämmönvaihdin;0,00;kk;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8640;Kaukolämpömaksut;86406001;Työmaan Kaukolämpö;100,00;MWh;0,000;0,00;0,00;140,00;14 000,00;0,00;0,00;0,00;0,00;0,00;14 000,00
8700;Työmaan jätemaksut ja kuljetukset;87007001;Työmaan jätemaksut;110,00;tn;0,000;0,00;0,00;150,00;16 500,00;0,00;0,00;0,00;0,00;0,00;16 500,00
8700;Työmaan jätemaksut ja kuljetukset;87007002;Työmaan jätepuristin;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;1 500,00;1 500,00;0,00;1 500,00
8700;Työmaan jätemaksut ja kuljetukset;87007003;Työmaan Jätelavavuokrat;11,00;kk;0,000;0,00;0,00;0,00;0,00;0,00;0,00;30,00;330,00;0,00;330,00
8700;Työmaan jätemaksut ja kuljetukset;87007004;Työmaan Kuorma-autokuljetukset;11,00;kk;0,000;0,00;0,00;0,00;0,00;260,00;2 860,00;0,00;0,00;0,00;2 860,00
8700;Työmaan jätemaksut ja kuljetukset;87007005;Työmaan Pakettiautokuljetukset;2,00;kk;0,000;0,00;0,00;0,00;0,00;450,00;900,00;0,00;0,00;0,00;900,00
9110;Työjohdon palkat & kustannusten korvaukset;91101101;Työnjohdon palkat KÖNTTÄNÄ;1,00;erä;220 000,000;220 000,00;220 000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;220 000,00
9110;Työjohdon palkat & kustannusten korvaukset;91101102;Matka- ja kululaskut, Työmaa-aikaiset;0,00;kk;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
9110;Työjohdon palkat & kustannusten korvaukset;91101103;Projektinjohto;0,00;kk;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
9120;Kopiot, IT-, AV-, tstotarvike, Huoltokirja;91201201;Huoltokirja-aineisto;1,00;erä;0,000;0,00;0,00;0,00;0,00;2 400,00;2 400,00;0,00;0,00;0,00;2 400,00
9120;Kopiot, IT-, AV-, tstotarvike, Huoltokirja;91201202;Huoltokirjan paperiversio;1,00;erä;0,000;0,00;0,00;0,00;0,00;500,00;500,00;0,00;0,00;0,00;500,00
9120;Kopiot, IT-, AV-, tstotarvike, Huoltokirja;91201203;Työmaatoimiston ylläpito;11,00;kk;0,000;0,00;0,00;0,00;0,00;154,00;1 694,00;0,00;0,00;0,00;1 694,00
9120;Kopiot, IT-, AV-, tstotarvike, Huoltokirja;91201204;Työmaan kopiosarjat;3 307,50;brm2;0,000;0,00;0,00;0,90;2 977,00;0,00;0,00;0,00;0,00;0,00;2 977,00
9120;Kopiot, IT-, AV-, tstotarvike, Huoltokirja;91201205;Työmaan Laaduntarkkailujärjestelmä;1,00;erä;0,000;0,00;0,00;5 700,00;5 700,00;0,00;0,00;0,00;0,00;0,00;5 700,00
9200;Viimeistelytyöt;92002001;Viimeistelytyöt;3 307,50;brm2;1,000;1,10;3 638,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3 638,25
9210;Mittaukset ja kokeet;92102101;Työmaa-aikaiset Mittaukset;10,00;kk;0,000;0,00;0,00;0,00;0,00;675,00;6 750,00;0,00;0,00;0,00;6 750,00
9210;Mittaukset ja kokeet;92102102;Työmaa-aikaiset kokeet ja katselmukset;1,00;erä;0,000;0,00;0,00;0,00;0,00;1 460,00;1 460,00;0,00;0,00;0,00;1 460,00
9230;Työmaan vartiointi;92302301;Työmaa-aikainen vartiointi;1,00;kk;0,000;0,00;0,00;0,00;0,00;488,00;488,00;0,00;0,00;0,00;488,00
9240;Siivous ja raivaus;92402401;Työmaatilojen hoito/siivous;10,00;kk;0,000;0,00;0,00;60,00;600,00;1 656,00;16 560,00;0,00;0,00;0,00;17 160,00
9240;Siivous ja raivaus;92402402;Työmaa-aikainen Siivous ja raivaus;8,00;kk;0,000;0,00;0,00;150,00;1 200,00;4 800,00;38 400,00;0,00;0,00;0,00;39 600,00
9240;Siivous ja raivaus;92402403;Siivous ja raivaus, Rungon urakkamaksut;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
9250;Loppusiivous;92502501;Loppusiivous;3 307,50;brm2;0,000;0,00;0,00;0,00;0,00;5,40;17 850,00;0,00;0,00;0,00;17 850,00
9400;Talvilisätyöt;94004001;Talvilisätyöt;3 307,50;brm2;38,000;0,34;1 140,00;0,00;0,00;0,47;1 560,00;0,30;992,00;0,00;3 692,00
9400;Talvilisätyöt;94004002;Talvilisätyöt, Rungon urakkamaksut;3 307,50;kem2;2,550;1,28;4 217,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4 217,06
9700;Työntekijöiden palkanlisät;97007001;Työntekijöiden Matkakulut ja majoituskulut;1,00;kk;136,000;1 088,00;1 088,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1 088,00
9750;Työntekijöiden työvaatetus;9750901;Työntekijöiden sosiaalikulut/työvaatetus;1,00;erä;0,000;0,00;0,00;14 400,00;14 400,00;0,00;0,00;0,00;0,00;0,00;14 400,00
;;;;;;;;519 505,52;;1 301 425,71;;2 193 038,13;;;1 096 052,03;5 343 565,24
